circuit_id,episode_id,domain,shift_type,family,topology_kind,qubit_count,depth,num_1q_gates,num_2q_gates,two_qubit_density,avg_degree,edge_density,symmetry_score,periodicity_score,linearity_score,idle_fraction,layer_sparsity,t1_us,t2_us,readout_error,oneq_epg,twoq_epg,time_index,error_rate,_hidden_coherent_scale,_hidden_crosstalk_scale,_hidden_context_scale,_hidden_temporal_scale,family_base_component,size_component,gate_component,decoherence_component,stochastic_component,coherent_component,crosstalk_component,context_component,temporal_component,family_penalty_component,observation_noise_component,pass_label,gate_count,depth_per_qubit,entangling_load,stochastic_proxy,decoherence_proxy,coherent_proxy,crosstalk_proxy,context_proxy,temporal_proxy,mirror_like_proxy,stability_proxy
target-temporal-02-00000,target-temporal-02,target,temporal_shift,random_local,grid,14,5,70,4,0.05405405405405406,1.5413900476808935,0.11856846520622258,0.019954065630283763,0.1403654355429289,0.6357743187257119,0.3392857142857143,0.8927983862175196,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.031670478946870285,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.00334,0.00073,0.0005362393189964181,0.015117505188789664,0.0008213418168040159,0.0001757244653714275,0.003719545623627132,0.0,0.0,0.001230122533281629,1,74,0.35714285714285715,3.783783783783784,0.04929840754871027,0.0022638087454757714,0.15224091668138767,0.06480318518778533,1.2755645250311776,0.0,0.0028008611130469685,28.68024483415015
target-temporal-02-00001,target-temporal-02,target,temporal_shift,random_local,grid,11,11,138,6,0.041666666666666664,1.5735534803019267,0.15735534803019266,0.03577499831530677,0.06557556159166769,0.7960532100856266,0.25619834710743805,0.850593238319747,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.040534679614981965,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.0041800000000000006,0.001326,0.0011797265017921199,0.017595622906077843,0.00044561615382095405,0.0001086491477803523,0.0069215726101639116,0.0,0.0,0.002777492295346783,1,144,1.0,5.041666666666666,0.058430870529739554,0.004980379240046698,0.13730142868691878,0.04006733398916943,1.5491272653308934,0.0,0.002345965605467207,28.68024483415015
target-temporal-02-00002,target-temporal-02,target,temporal_shift,random_entangler,grid,22,25,533,54,0.0919931856899489,2.189321450989577,0.10425340242807508,0.44822567742648195,0.2583519114810462,0.5621574973490036,0.3329545454545455,0.5574161560667645,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.08363612879241175,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.00902,0.006971,0.0026811965949820908,0.04062015898907854,0.002147336853645743,0.001301624923662255,0.007432179113799784,0.004038270740154433,0.0,-0.0005756384229110959,0,587,1.1363636363636365,50.59625212947189,0.1420277248905051,0.011319043727378858,0.3540663708150364,0.24615880028162196,2.813590852043,0.3104210967769652,0.11579996053801843,28.68024483415015
target-temporal-02-00003,target-temporal-02,target,temporal_shift,qaoa_like,grid,10,26,219,35,0.1377952755905512,2.381838428144972,0.26464871423833025,0.445828660204477,0.341163776276371,0.504190498692286,0.38942307692307687,0.66419605052495,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.06909009987148262,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.008,0.00732,0.003633,0.002788444458781374,0.033111356138032656,0.002192647865673492,0.000766375648396816,0.005572861185617225,0.004601307530029994,0.0,0.0011041070449510583,1,254,2.6,35.82677165354331,0.11447816545969404,0.011771805476474013,0.38322240669393814,0.1823367125657787,2.9885088003974536,0.3537016267575453,0.15210058928759443,28.68024483415015
target-temporal-02-00004,target-temporal-02,target,temporal_shift,random_entangler,grid,9,14,101,14,0.12173913043478261,2.65653066835079,0.33206633354384874,0.2654743743786518,0.32865920034139406,0.24637230430271045,0.4295634920634921,0.5352487761091194,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04575202953271425,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.004520000000000001,0.001547,0.001501470093189971,0.022936271881468327,0.0023580646690404745,0.0008550382100850287,0.0026943902898953565,0.0,0.0,-0.0006602056109649085,1,115,1.5555555555555556,15.33913043478261,0.07755114395059283,0.006338664487332161,0.29900740133588166,0.16170186676917853,1.9931361923610265,0.0,0.08725059559441957,28.68024483415015
target-temporal-02-00005,target-temporal-02,target,temporal_shift,parity,grid,16,15,221,24,0.09795918367346938,1.9887998447675295,0.1325866563178353,0.6754792661120748,0.5821534726947358,0.5259173707444258,0.36197916666666663,0.7193064144310185,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.06239156516624193,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.005860000000000001,0.002987,0.0016087179569892543,0.028709405163565,0.003997350443218815,0.0007630850683353255,0.011076379580351887,0.0,0.0,-0.001610373046218349,1,245,0.9375,23.51020408163265,0.09863535457406956,0.006791426236427314,0.4897994520619376,0.1731744082518665,3.161246890396324,0.0,0.3932326005004359,28.68024483415015
target-temporal-02-00006,target-temporal-02,target,temporal_shift,parity,grid,24,11,244,23,0.08614232209737828,2.7212132549308143,0.11831361977960063,0.4614227750316292,0.4870496963458833,0.49624806846527003,0.3678977272727273,0.6282551897660451,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.06947242783470003,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.006260000000000001,0.0030879999999999996,0.0011797265017921199,0.0283797666917951,0.0027683712614461325,0.0013772320865211558,0.01568857155328521,0.0,0.0,0.001730759739860306,1,267,0.4583333333333333,22.741573033707866,0.09749579525915422,0.004980379240046698,0.3799895515003801,0.3125488382692071,3.1986508791217383,0.0,0.22473582246622983,28.68024483415015
target-temporal-02-00007,target-temporal-02,target,temporal_shift,random_entangler,grid,22,25,415,51,0.10944206008583691,2.4927539653724575,0.11870256977964083,0.12416339882386665,0.21591743988796835,0.4453200351763619,0.47045454545454546,0.6053823971149916,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.07898399518758462,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.00902,0.005965,0.0026811965949820908,0.03929781230168,0.0015194743728416547,0.0017631300208733472,0.0066669871594307074,0.002398820576276129,0.0,-0.000328425838499322,1,466,1.1363636363636365,60.1931330472103,0.13709761988116304,0.011319043727378858,0.21985162483825849,0.33343704687027864,1.835865662174353,0.18439687732039256,0.026809043201838068,28.68024483415015
target-temporal-02-00008,target-temporal-02,target,temporal_shift,random_entangler,grid,11,7,71,8,0.10126582278481013,2.174843302265392,0.21748433022653918,0.14632957064966692,0.0,0.3666606843609863,0.35876623376623373,0.649598323075421,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.039069777956421595,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.0033,0.000977,0.0007507350465949855,0.01872076967712221,0.001023713132107464,0.0007116747156953193,0.0038917591676436423,0.0,0.0,-0.0003058737827420276,1,79,0.6363636363636364,7.7974683544303796,0.06227388054618274,0.0031693322436660803,0.18544560471136032,0.13458945893062904,1.6201327766648983,0.0,0.0,28.68024483415015
target-temporal-02-00009,target-temporal-02,target,temporal_shift,random_entangler,grid,21,6,118,18,0.1323529411764706,2.303189678272974,0.11515948391364869,0.2088268115105954,0.11720060744129313,0.5561066962793193,0.32539682539682546,0.4829939437139624,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.05405188623752056,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.00468,0.0019060000000000001,0.0006434871827957016,0.025236668011806525,0.0022180376043962583,0.0018805313647953178,0.007514334382965821,0.0,0.0,-2.7172309239068146e-05,1,136,0.2857142857142857,16.676470588235297,0.08588336285824358,0.0027165704945709256,0.23979140219707726,0.35563958267450335,2.1846666752359893,0.0,0.024474629159070203,28.68024483415015
target-temporal-02-00010,target-temporal-02,target,temporal_shift,parity,grid,14,6,63,8,0.11267605633802817,2.612718220210476,0.20097832463157508,0.6770575165940831,0.5705939606603981,0.621555955836983,0.47172619047619047,0.6502037560921687,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.05375241865980531,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.0035600000000000002,0.0009209999999999999,0.0006434871827957016,0.018644400324677297,0.003035345564590013,0.0010089484698657385,0.016357928462959664,0.0,0.0,0.0005813086549168937,1,71,0.42857142857142855,9.464788732394366,0.06196840313640309,0.0027165704945709256,0.5022281801368059,0.22897061084786646,4.374529664840997,0.0,0.3863249299883111,28.68024483415015
target-temporal-02-00011,target-temporal-02,target,temporal_shift,random_local,grid,11,15,170,8,0.0449438202247191,1.8471148128432262,0.18471148128432263,0.11293007726320207,0.05608864172957807,0.7723239904553768,0.3257575757575758,0.8641674209230719,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04440474887059159,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.00506,0.00167,0.0016087179569892543,0.019441239973037407,0.0006406644709411387,0.00013756879520052307,0.007025929535769436,0.0,0.0,0.0028206281386538396,1,178,1.3636363636363635,7.415730337078651,0.06515576172984354,0.006791426236427314,0.16231842251522346,0.050732242050625445,1.9744337012032744,0.0,0.006334094644109312,28.68024483415015
target-temporal-02-00012,target-temporal-02,target,temporal_shift,qaoa_like,grid,8,15,114,10,0.08064516129032258,2.172347332193696,0.31033533317052797,0.4398539103015331,0.3474251382945208,0.4547382739135698,0.35416666666666663,0.7546076760356137,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04807169004942562,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.008,0.00458,0.001398,0.0016087179569892543,0.02052072487008601,0.003635550215790387,0.00032725978278571195,0.009485992461911829,0.0,0.0,-0.0014845552381375765,1,124,1.875,9.67741935483871,0.0688943642914105,0.006791426236427314,0.3466119886314618,0.07786191154816115,2.6764044046856763,0.0,0.1528163056158959,28.68024483415015
target-temporal-02-00013,target-temporal-02,target,temporal_shift,random_local,grid,21,21,386,36,0.08530805687203792,1.5430749525988126,0.07715374762994062,0.192961255301189,0.0,0.686580120606367,0.40192743764172334,0.8348616131119402,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.061699059008342994,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.007980000000000001,0.004862,0.0022522051397849564,0.034232758983691707,0.0009002331522069885,0.0004164470012785641,0.005383935996746841,0.0011772312798570804,0.0,-0.0015057525452231433,1,422,1.0,37.62085308056872,0.11881814853332807,0.00950799673099824,0.20251272321789515,0.15357618011646954,1.7433666354578505,0.09049354255019816,0.0,28.68024483415015
target-temporal-02-00014,target-temporal-02,target,temporal_shift,random_entangler,grid,22,5,107,7,0.06140350877192982,2.041610752822003,0.09721955965819061,0.07849032984692313,0.20435765292006575,0.38510550090470586,0.3522727272727273,0.7626019183457322,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04506490996871258,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.00462,0.001169,0.0005362393189964181,0.018227863621016267,0.0020443867983850985,0.0008101898501092658,0.0064237351342380155,0.0,0.0,0.001233495245967528,1,114,0.22727272727272727,6.75438596491228,0.06061925704964821,0.0022638087454757714,0.18700422242219283,0.1532203001630548,1.3511470199417566,0.0,0.016040099584438992,28.68024483415015
target-temporal-02-00015,target-temporal-02,target,temporal_shift,parity,grid,12,14,141,21,0.12962962962962962,2.4842008670349305,0.22583644245772094,0.6169332468014963,0.6008297403826092,0.5657022771176275,0.3973214285714286,0.6183825442737814,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.06770254473968447,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.005000000000000001,0.002247,0.001501470093189971,0.02686942065274101,0.0065846933192995035,0.0009459952885543115,0.015901464218096382,0.0,0.0,-0.0003474988321967089,1,162,1.1666666666666667,21.777777777777775,0.09182447789751408,0.006338664487332161,0.49033679590842977,0.21468402554622856,3.8209661676322484,0.0,0.37067184250914315,28.68024483415015
target-temporal-02-00016,target-temporal-02,target,temporal_shift,parity,grid,11,11,94,14,0.12962962962962962,2.3536605947136975,0.23536605947136974,0.5463172415741568,0.7827265175729777,0.45628466302290893,0.4421487603305786,0.6127132901435068,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.05115758668642103,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.0041800000000000006,0.001498,0.0011797265017921199,0.02288089372526307,0.0039957779486708795,0.000821594531431721,0.008022674170073393,0.0,0.0,-0.0004210801908101599,1,108,1.0,15.685185185185183,0.07732963132577182,0.004980379240046698,0.547932049711301,0.1864525368240275,3.0908094265282924,0.0,0.427616991987415,28.68024483415015
target-temporal-02-00017,target-temporal-02,target,temporal_shift,qaoa_like,grid,22,30,620,57,0.08419497784342689,2.4823952857916334,0.11820929932341111,0.6146735933034839,0.41317266003527725,0.47391821929777567,0.35890151515151514,0.726650052490625,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.08836468031111207,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.008,0.01012,0.00776,0.0032174359139785086,0.04177694671506997,0.0031017461756321853,0.0010736800329235918,0.007116503074640974,0.008366298094393713,0.0,-0.0021679296955268708,0,677,1.3636363636363635,55.56868537666175,0.14630544301582804,0.013582852472854628,0.4460598304388573,0.25545081966048816,3.366019193531753,0.6431157288689893,0.25396632359864263,28.68024483415015
target-temporal-02-00018,target-temporal-02,target,temporal_shift,random_entangler,grid,21,30,590,61,0.09370199692780339,2.477824607440004,0.1238912303720002,0.10939345842534523,0.13776803138163496,0.24991210428029628,0.35416666666666663,0.6124526436379508,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.08704280473835364,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.00996,0.00779,0.0032174359139785086,0.0428114366233395,0.002424167598645803,0.0014323088885053068,0.004747416625459091,0.003984168989885237,0.0,0.0006758700985401992,0,651,1.4285714285714286,59.03225806451613,0.1499914992514541,0.013582852472854628,0.1908932383143062,0.27087329937964205,1.417457868649647,0.30626230561689677,0.015070921413288542,28.68024483415015
target-temporal-02-00019,target-temporal-02,target,temporal_shift,random_local,grid,18,21,333,5,0.014792899408284023,1.3711222593914496,0.08065425055243822,0.23507525651291278,0.0,0.8078016531604999,0.44113756613756616,1.0,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04424848010131277,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.0075,0.002631,0.0022522051397849564,0.017685234855424635,0.0009833004147732688,5.500033863625121e-05,0.005743076528080166,0.0012685415143578432,0.0,0.00013012131025565138,1,338,1.1666666666666667,5.59171597633136,0.05915967307512943,0.00950799673099824,0.19735956831423387,0.020282873659636828,1.8763064565333263,0.09751254275215211,0.0,28.68024483415015
target-temporal-02-00020,target-temporal-02,target,temporal_shift,parity,grid,21,8,128,24,0.15789473684210525,2.4963488028828844,0.12481744014414423,0.6373210698641686,0.6199911539933106,0.6587012303551182,0.43452380952380953,0.565563185777211,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.06848450762665814,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.00512,0.002336,0.0008579829103942691,0.028154498720045325,0.0037350283558244615,0.0020263243057531766,0.016130286961423268,0.0,0.0,0.0011243863732176402,1,152,0.38095238095238093,26.52631578947368,0.09641572879999087,0.003622093992761234,0.5245977964523766,0.4598537268468471,4.113120700567799,0.0,0.3951334255693372,28.68024483415015
target-temporal-02-00021,target-temporal-02,target,temporal_shift,parity,grid,19,28,509,53,0.09430604982206406,1.90434385596618,0.10579688088701,0.5517806006010865,0.46096146607811583,0.5078894073563939,0.3397556390977444,0.7707978701253791,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.08828351372562447,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.0092,0.006743,0.003002940186379942,0.040241467404170554,0.0041275577578930005,0.0008353245823834236,0.005720290395800084,0.0065173731411523736,0.0,0.0028955602578450874,0,562,1.4736842105263157,50.17081850533808,0.14063158377993978,0.012677328974664321,0.4176276386594506,0.18956843247903749,2.6609462928999537,0.5009892225561592,0.2543495946065401,28.68024483415015
target-temporal-02-00022,target-temporal-02,target,temporal_shift,random_entangler,grid,13,9,90,19,0.1743119266055046,2.2506131481704994,0.18755109568087494,0.0,0.0,0.47927472394069204,0.4177350427350428,0.5735101671518443,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.0512084076264142,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.00406,0.0017699999999999999,0.0009652307741935527,0.025526097025364815,0.0011693786100452973,0.00149819827002249,0.007272910282930862,0.0,0.0,-0.0010534073361428142,1,109,0.6923076923076923,20.394495412844037,0.08683933380366364,0.0040748557418563884,0.14160550458715596,0.28333407115092424,1.4386349893949832,0.0,0.0,28.68024483415015
target-temporal-02-00023,target-temporal-02,target,temporal_shift,random_entangler,grid,21,16,256,51,0.16612377850162866,2.43496626608995,0.1217483133044975,0.25939409906697825,0.17155943501265525,0.3447092222391171,0.42894345238095244,0.5758543748604015,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.07498900498885053,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.006880000000000001,0.004852,0.0017159658207885381,0.038614942203845225,0.0025904032912404916,0.0024954106742973298,0.0068815824513792844,0.0,0.0,0.0009587005472996567,1,307,0.7619047619047619,55.81758957654723,0.13436613948982393,0.007244187985522468,0.2848881290148427,0.4719234294213421,1.9607821387625675,0.0,0.04450150508154751,28.68024483415015
target-temporal-02-00024,target-temporal-02,target,temporal_shift,parity,grid,11,6,61,5,0.07575757575757576,2.2921728891980573,0.22921728891980572,0.7538215747118688,0.5780148347618225,0.476514873155305,0.375,0.6758106893244942,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04449637096251827,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.0030800000000000003,0.000727,0.0006434871827957016,0.01605473172741381,0.0035772154885345036,0.00046760900252259716,0.013873494272839675,0.0,0.0,-0.0029271667115880196,1,66,0.5454545454545454,5.0,0.05263766056308613,0.0027165704945709256,0.5164434200112156,0.10611911524065082,3.6993158561985764,0.0,0.4357200529469777,28.68024483415015
target-temporal-02-00025,target-temporal-02,target,temporal_shift,qaoa_like,grid,22,5,104,6,0.05454545454545454,2.3863824042093125,0.11363725734330059,0.39312930140354485,0.30368283341890484,0.5337779710272856,0.375,0.796389799409779,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04153732429257717,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.008,0.00462,0.001088,0.0005362393189964181,0.017353609962081275,0.0016363674585066637,0.0006686769536108988,0.008632387838448781,0.0,0.0,-0.0009979572390668634,1,110,0.22727272727272727,6.0,0.05746281875375328,0.0022638087454757714,0.30687146066315263,0.15909216028062084,2.7699103446702713,0.0,0.11938662015022314,28.68024483415015
target-temporal-02-00026,target-temporal-02,target,temporal_shift,parity,grid,24,26,547,68,0.11056910569105691,2.584461045275642,0.11236787153372356,0.8001496434022384,0.6238018277264644,0.5155327882914125,0.38401442307692313,0.5854042937922863,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.09583292906671605,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.00956,0.007909,0.002788444458781374,0.044561885737693305,0.003078145759728887,0.0016789268223215297,0.01243122816379218,0.0066499140826221026,0.0,-0.0018246159582233214,0,615,1.0833333333333333,68.9951219512195,0.15623676350066032,0.011771805476474013,0.5753893418535786,0.38101539529266915,4.220915773649841,0.5111776192898837,0.49913481000899507,28.68024483415015
target-temporal-02-00027,target-temporal-02,target,temporal_shift,parity,grid,15,13,170,15,0.08108108108108109,2.0343361428526188,0.14530972448947277,0.7036950704056152,0.5573097507552285,0.6068941449911229,0.40705128205128205,0.7442241138261667,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.060479359108651994,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.009,0.005260000000000001,0.00209,0.001394222229390687,0.02397283443881581,0.00675862961168279,0.0006056897760582256,0.012384622752136636,0.0,0.0,-0.0009866396994321484,1,185,0.8666666666666667,15.810810810810812,0.08146950180664578,0.005885902738237006,0.4911743895883091,0.1374551447873391,3.570261075848609,0.0,0.39217612429543636,28.68024483415015
target-temporal-02-00028,target-temporal-02,target,temporal_shift,random_local,grid,12,12,122,13,0.0962962962962963,2.0439841270833967,0.18581673882576333,0.1395760999357125,0.1224114877488072,0.5839174475424103,0.4140625,0.7662853356734903,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04164254795477999,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.00456,0.001634,0.0012869743655914033,0.022501305834259352,0.0012015473487741338,0.00035582111939209135,0.002862946883708337,0.0,0.0,0.0012399524030546844,1,135,1.0,13.866666666666665,0.076047467221311,0.005433140989141851,0.19934514799132905,0.13121873408436618,1.8924281546922284,0.0,0.01708571804730676,28.68024483415015
target-temporal-02-00029,target-temporal-02,target,temporal_shift,random_entangler,grid,22,16,326,56,0.14659685863874344,2.252774950649142,0.10727499764995915,0.2754691268334627,0.3663083154390966,0.22490214232533962,0.3217329545454546,0.5332986808773794,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.0691678024024474,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.00704,0.005642,0.0017159658207885381,0.0404192269911745,0.0018577520018586834,0.0021343377095077217,0.0019506767923002711,0.0,0.0,-0.0015921569131823097,1,382,0.7272727272727273,51.602094240837694,0.14098999692309028,0.007244187985522468,0.32522976136421633,0.40363856009304,1.607746279555854,0.0,0.10090663180584455,28.68024483415015
target-temporal-02-00030,target-temporal-02,target,temporal_shift,random_local,grid,21,27,529,22,0.039927404718693285,1.5580619280808614,0.07790309640404307,0.3203602577514949,0.26433573303890867,0.6973004834678483,0.39263668430335097,0.9650742153499309,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.06064306294657374,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.0093,0.005023,0.002895692322580658,0.029075177562478786,0.0011033647442995986,0.00019680605914433006,0.0036734577604622103,0.004360361203454657,0.0,-0.0009847967058465034,1,551,1.2857142857142858,22.638838475499092,0.10046036867160231,0.012224567225569166,0.2656482590103457,0.07257759737581751,2.097982724594611,0.33518012887574744,0.08468266356927513,28.68024483415015
target-temporal-02-00031,target-temporal-02,target,temporal_shift,random_entangler,grid,14,11,141,21,0.12962962962962962,2.133902040299383,0.16414631079226022,0.10461068977242272,0.13656382517413754,0.4801509142729927,0.3425324675324676,0.6076067269648939,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.05481875993464986,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.004660000000000001,0.002247,0.0011797265017921199,0.02686942065274101,0.002214302058229351,0.0011376398037718622,0.003355984428296895,0.0,0.0,0.0031546864898186126,1,162,0.7857142857142857,19.962962962962962,0.09182447789751408,0.004980379240046698,0.2004572772034627,0.21514650200549332,1.65815065089324,0.0,0.014286035949427074,28.68024483415015
target-temporal-02-00032,target-temporal-02,target,temporal_shift,random_local,grid,19,15,238,12,0.048,1.6522092121924035,0.09178940067735575,0.0,0.11169501278067129,0.6991376384454775,0.45175438596491224,0.8740054594639084,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.04541746793910645,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.00634,0.002386,0.0016087179569892543,0.02257214038777084,0.0006316972875902224,0.00022699863752708094,0.005455595947338196,0.0,0.0,0.00019631772189085292,1,250,0.7894736842105263,13.68,0.07657626565463513,0.006791426236427314,0.13809177538369188,0.08371193341774844,1.3454315986557852,0.0,0.0,28.68024483415015
target-temporal-02-00033,target-temporal-02,target,temporal_shift,qaoa_like,grid,22,21,397,66,0.14254859611231102,2.2821033221756974,0.1086715867702713,0.44392032250192565,0.22681388497515376,0.64428791248595,0.37364718614718617,0.5806472546158122,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.0836268335580364,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.008,0.00814,0.006739,0.0022522051397849564,0.043490889134671536,0.0017368616289419562,0.0016711521790852219,0.010836878734055642,0.0017213527268074317,0.0,-0.0009615059853103444,0,463,0.9545454545454546,65.8574514038877,0.15216478589543037,0.00950799673099824,0.3819966685791976,0.3976018747059171,3.1223740105015665,0.1323200537503209,0.10068729296608492,28.68024483415015
target-temporal-02-00034,target-temporal-02,target,temporal_shift,random_local,grid,13,10,114,7,0.05785123966942149,1.7297271675506967,0.14414393062922473,0.05161406518840783,0.02189536436880385,0.4295393936467786,0.4182692307692307,0.9003209811223534,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.036668363195070316,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.006,0.004280000000000001,0.001218,0.0010724786379928363,0.018279880483794315,0.0007030854496325278,0.0001959733431842664,0.004764127071815289,0.0,0.0,0.00015481820865108188,1,121,0.7692307692307693,7.5206611570247945,0.060827324500760414,0.004527617490951543,0.13865908645605224,0.07227051067360579,1.2171952927196878,0.0,0.001130108763855384,28.68024483415015
target-temporal-02-00035,target-temporal-02,target,temporal_shift,random_entangler,grid,9,22,153,29,0.15934065934065933,3.0197262324954868,0.37746577906193585,0.11472001193937473,0.16922088580506664,0.3445736775151007,0.4255050505050505,0.45683386125485037,83.74188766756575,84.13863154492208,0.025669920363177393,0.0005206927270209098,0.008676592743737943,22,0.062255957130737456,0.01590020297170652,0.013558320078111655,0.005576564428623394,0.007836752212457937,0.01,0.006280000000000001,0.002811,0.0023594530035842397,0.03042860901814187,0.0010853898678667131,0.0012721393172623677,0.005996127207583265,0.0013434548145971914,0.0,0.0006797839017018085,1,182,2.4444444444444446,31.549450549450547,0.10466848358573103,0.009960758480093396,0.22175718646840828,0.240582584457058,2.0233298892249403,0.10327111376430549,0.019413022039948814,28.68024483415015
